"boundary","parity","x","Q","method","scale","nu","theta_block","theta_bartlett","aG_over_N","bartlett_multiplier","rejection","coverage","mcse","q95","q95_over_chisq","hull_failure","in_4_6_band","reps","seed"
"negative","even",12,15,"Raw",1,1.07734755710947,6.14421235332821e-06,-0.0384610840091992,0.102787615765359,0.897212384234641,0.066,0.934,0.00175561954876334,4.47052650899555,1.16375749882118,5e-05,FALSE,20000,2608335
"negative","even",12,15,"Variance",1.07734755710947,1.07734755710947,6.14421235332821e-06,-0.0384610840091992,0.102787615765359,0.897212384234641,0.07495,0.92505,0.00186188744960591,4.8163108134595,1.25377129842283,5e-05,FALSE,20000,2608335
"negative","even",12,15,"Bartlett",0.897212384234641,1.07734755710947,6.14421235332821e-06,-0.0384610840091992,0.102787615765359,0.897212384234641,0.05365,0.94635,0.00159329340518311,4.01101174792007,1.04413764018829,5e-05,TRUE,20000,2608335
"negative","even",12,15,"Combined",0.966609570363556,1.07734755710947,6.14421235332821e-06,-0.0384610840091992,0.102787615765359,0.897212384234641,0.0614,0.9386,0.0016974987481586,4.32125370815908,1.12489913594291,5e-05,FALSE,20000,2608335
"negative","even",12,20,"Raw",1,1.07883766438072,6.14421235332821e-06,-0.0384610840091992,0.0771227631212193,0.922877236878781,0.06115,0.93885,0.0016942649955069,4.25087598632742,1.10657856422351,0,FALSE,20000,2608336
"negative","even",12,20,"Variance",1.07883766438072,1.07883766438072,6.14421235332821e-06,-0.0384610840091992,0.0771227631212193,0.922877236878781,0.07085,0.92915,0.00181425297987905,4.58600512066156,1.19381863368065,0,FALSE,20000,2608336
"negative","even",12,20,"Bartlett",0.922877236878781,1.07883766438072,6.14421235332821e-06,-0.0384610840091992,0.0771227631212193,0.922877236878781,0.05285,0.94715,0.00158203788671447,3.92303668457621,1.02123616773988,0,TRUE,20000,2608336
"negative","even",12,20,"Combined",0.995634722744434,1.07883766438072,6.14421235332821e-06,-0.0384610840091992,0.0771227631212193,0.922877236878781,0.0608,0.9392,0.00168972423785658,4.23231973406808,1.1017480419856,0,FALSE,20000,2608336
"negative","even",12,30,"Raw",1,1.08033189937293,6.14421235332821e-06,-0.0384610840091992,0.0514365429456127,0.948563457054387,0.0516,0.9484,0.00156424806216917,3.89936098496535,1.01507296237547,0,TRUE,20000,2608337
"negative","even",12,30,"Variance",1.08033189937293,1.08033189937293,6.14421235332821e-06,-0.0384610840091992,0.0514365429456127,0.948563457054387,0.0602,0.9398,0.00168190308876582,4.21260405922834,1.0966157014452,0,FALSE,20000,2608337
"negative","even",12,30,"Bartlett",0.948563457054387,1.08033189937293,6.14421235332821e-06,-0.0384610840091992,0.0514365429456127,0.948563457054387,0.04585,0.95415,0.00147898237819117,3.69879133620174,0.962861118353311,0,TRUE,20000,2608337
"negative","even",12,30,"Combined",1.02476336123532,1.08033189937293,6.14421235332821e-06,-0.0384610840091992,0.0514365429456127,0.948563457054387,0.0538,0.9462,0.00159539274161568,3.99592226962298,1.04020958082298,0,TRUE,20000,2608337
"negative","even",12,50,"Raw",1,1.0815302708642,6.14421235332821e-06,-0.0384610840091992,0.0308721821824715,0.969127817817528,0.0479,0.9521,0.00151005943591635,3.76278628675373,0.979520141276386,0,TRUE,20000,2608338
"negative","even",12,50,"Variance",1.0815302708642,1.0815302708642,6.14421235332821e-06,-0.0384610840091992,0.0308721821824715,0.969127817817528,0.05605,0.94395,0.0016264746770239,4.06956727191684,1.05938068371159,0,TRUE,20000,2608338
"negative","even",12,50,"Bartlett",0.969127817817528,1.0815302708642,6.14421235332821e-06,-0.0384610840091992,0.0308721821824715,0.969127817817528,0.0447,0.9553,0.00146119659868205,3.64662086299536,0.949280217023501,0,TRUE,20000,2608338
"negative","even",12,50,"Combined",1.04814107130622,1.0815302708642,6.14421235332821e-06,-0.0384610840091992,0.0308721821824715,0.969127817817528,0.05265,0.94735,0.00157920830639913,3.9439308496944,1.02667529024345,0,TRUE,20000,2608338
"negative","even",12,100,"Raw",1,1.08243079565259,6.14421235332821e-06,-0.0384610840091992,0.0154399372468997,0.9845600627531,0.04275,0.95725,0.00143042716522024,3.59544879302648,0.93595921779966,0,TRUE,20000,2608339
"negative","even",12,100,"Variance",1.08243079565259,1.08243079565259,6.14421235332821e-06,-0.0384610840091992,0.0154399372468997,0.9845600627531,0.0513,0.9487,0.00155994086426377,3.8918244977638,1.01311108082126,0,TRUE,20000,2608339
"negative","even",12,100,"Bartlett",0.9845600627531,1.08243079565259,6.14421235332821e-06,-0.0384610840091992,0.0154399372468997,0.9845600627531,0.04135,0.95865,0.00140783836962913,3.53993528928771,0.921508066211176,0,TRUE,20000,2608339
"negative","even",12,100,"Combined",1.06571813209361,1.08243079565259,6.14421235332821e-06,-0.0384610840091992,0.0154399372468997,0.9845600627531,0.04975,0.95025,0.00153744816985809,3.83173497174238,0.997468709309245,0,TRUE,20000,2608339
"negative","even",12,200,"Raw",1,1.08288162064037,6.14421235332821e-06,-0.0384610840091992,0.00772093016236586,0.992279069837634,0.0424,0.9576,0.00142481998863014,3.57098025122059,0.929589621521788,0,TRUE,20000,2608340
"negative","even",12,200,"Variance",1.08288162064037,1.08288162064037,6.14421235332821e-06,-0.0384610840091992,0.00772093016236586,0.992279069837634,0.0504,0.9496,0.00154692986266346,3.8669488817165,1.00663551588398,0,TRUE,20000,2608340
"negative","even",12,200,"Bartlett",0.992279069837634,1.08288162064037,6.14421235332821e-06,-0.0384610840091992,0.00772093016236586,0.992279069837634,0.0414,0.9586,0.0014086525476497,3.54340896208972,0.922412324974358,0,TRUE,20000,2608340
"negative","even",12,200,"Combined",1.0745207672733,1.08288162064037,6.14421235332821e-06,-0.0384610840091992,0.00772093016236586,0.992279069837634,0.04985,0.95015,0.00153891158777884,3.83709243945933,0.998863353366885,0,TRUE,20000,2608340
"negative","odd",0.25,5,"Raw",1,3.99920549250046,-0.778800783071405,-0.779803579596726,0.86146993154311,0.13853006845689,0.02965,0.97035,0.00119939312779422,2.43152782309034,0.632969904555942,0.0072,FALSE,20000,2608341
"negative","odd",0.25,5,"Variance",3.99920549250046,3.99920549250046,-0.778800783071405,-0.779803579596726,0.86146993154311,0.13853006845689,0.14465,0.85535,0.00248723116637758,9.72417942527058,2.53137671888761,0.0072,FALSE,20000,2608341
"negative","odd",0.25,5,"Bartlett",0.13853006845689,3.99920549250046,-0.778800783071405,-0.779803579596726,0.86146993154311,0.13853006845689,0.00755,0.99245,0.000612086493071037,0.336839715787539,0.0876853642092861,0.0072,FALSE,20000,2608341
"negative","odd",0.25,5,"Combined",0.55401021064926,3.99920549250046,-0.778800783071405,-0.779803579596726,0.86146993154311,0.13853006845689,0.0162,0.9838,0.000892680233902376,1.34709124146982,0.35067179015768,0.0072,FALSE,20000,2608341
"negative","odd",0.25,6,"Raw",1,5.34628922803158,-0.778800783071405,-0.779803579596726,0.723141946575153,0.276858053424847,0.01845,0.98155,0.000951567062796942,1.88075227237917,0.489593240528172,0.0023,FALSE,20000,2608342
"negative","odd",0.25,6,"Variance",5.34628922803158,5.34628922803158,-0.778800783071405,-0.779803579596726,0.723141946575153,0.276858053424847,0.15755,0.84245,0.00257612109090392,10.0550456144166,2.61750706795284,0.0023,FALSE,20000,2608342
"negative","odd",0.25,6,"Bartlett",0.276858053424847,5.34628922803158,-0.778800783071405,-0.779803579596726,0.723141946575153,0.276858053424847,0.00455,0.99545,0.000475883257742905,0.520701413105253,0.135547831542593,0.0023,FALSE,20000,2608342
"negative","odd",0.25,6,"Combined",1.48016322871905,5.34628922803158,-0.778800783071405,-0.779803579596726,0.723141946575153,0.276858053424847,0.03215,0.96785,0.00124732468708031,2.78382035590543,0.724677911659201,0.0023,FALSE,20000,2608342
"negative","odd",0.25,8,"Raw",1,5.66572631330797,-0.778800783071405,-0.779803579596726,0.543015569034912,0.456984430965088,0.0081,0.9919,0.00063381345836137,1.35964246168557,0.353939095835443,0.00015,FALSE,20000,2608343
"negative","odd",0.25,8,"Variance",5.66572631330797,5.66572631330797,-0.778800783071405,-0.779803579596726,0.543015569034912,0.456984430965088,0.12865,0.87135,0.00236747943496876,7.70336207186273,2.0053220485833,0.00015,FALSE,20000,2608343
"negative","odd",0.25,8,"Bartlett",0.456984430965088,5.66572631330797,-0.778800783071405,-0.779803579596726,0.543015569034912,0.456984430965088,0.00135,0.99865,0.000259632191763656,0.621335436669349,0.161744656306658,0.00015,FALSE,20000,2608343
"negative","odd",0.25,8,"Combined",2.58914871529097,5.66572631330797,-0.778800783071405,-0.779803579596726,0.543015569034912,0.456984430965088,0.04365,0.95635,0.00144472622839069,3.52031653292823,0.916400955273583,0.00015,TRUE,20000,2608343
"negative","odd",0.25,10,"Raw",1,5.93578477596599,-0.778800783071405,-0.779803579596726,0.434813963093901,0.565186036906099,0.0054,0.9946,0.000518210381987856,1.25229612606402,0.325994936954118,5e-05,FALSE,20000,2608344
"negative","odd",0.25,10,"Variance",5.93578477596599,5.93578477596599,-0.778800783071405,-0.779803579596726,0.434813963093901,0.565186036906099,0.12445,0.87555,0.00233411865058313,7.433360280092,1.93503578381425,5e-05,FALSE,20000,2608344
"negative","odd",0.25,10,"Bartlett",0.565186036906099,5.93578477596599,-0.778800783071405,-0.779803579596726,0.434813963093901,0.565186036906099,0.0011,0.9989,0.000234391766066985,0.707780284522984,0.184247786468551,5e-05,FALSE,20000,2608344
"negative","odd",0.25,10,"Combined",3.35482267345578,5.93578477596599,-0.778800783071405,-0.779803579596726,0.434813963093901,0.565186036906099,0.05775,0.94225,0.00164946866444925,4.20123143760041,1.09365520592546,5e-05,TRUE,20000,2608344
"negative","odd",0.25,15,"Raw",1,6.37517515724954,-0.778800783071405,-0.779803579596726,0.290263018223463,0.709736981776537,0.00085,0.99915,0.000206067646660023,0.886014948059031,0.230645436906944,0,FALSE,20000,2608345
"negative","odd",0.25,15,"Variance",6.37517515724954,6.37517515724954,-0.778800783071405,-0.779803579596726,0.290263018223463,0.709736981776537,0.09645,0.90355,0.00208743140605865,5.64850048581768,1.47040505950212,0,FALSE,20000,2608345
"negative","odd",0.25,15,"Bartlett",0.709736981776537,6.37517515724954,-0.778800783071405,-0.779803579596726,0.290263018223463,0.709736981776537,3e-04,0.9997,0.000122456114588043,0.628837575044312,0.163697596250865,0,FALSE,20000,2608345
"negative","odd",0.25,15,"Combined",4.52469757440305,6.37517515724954,-0.778800783071405,-0.779803579596726,0.290263018223463,0.709736981776537,0.05425,0.94575,0.0016016700268782,4.00894968636754,1.04360084891998,0,TRUE,20000,2608345
"negative","odd",0.25,20,"Raw",1,6.77027223281703,-0.778800783071405,-0.779803579596726,0.217926110850319,0.782073889149681,7e-04,0.9993,0.00018701737887159,0.814463023772937,0.212019199421164,0,FALSE,20000,2608346
"negative","odd",0.25,20,"Variance",6.77027223281703,6.77027223281703,-0.778800783071405,-0.779803579596726,0.217926110850319,0.782073889149681,0.0913,0.9087,0.00203671684335354,5.51413639450612,1.4354276986652,0,FALSE,20000,2608346
"negative","odd",0.25,20,"Bartlett",0.782073889149681,6.77027223281703,-0.778800783071405,-0.779803579596726,0.217926110850319,0.782073889149681,0.00015,0.99985,8.65960449443276e-05,0.63697026457071,0.165814679865712,0,FALSE,20000,2608346
"negative","odd",0.25,20,"Combined",5.29485313572131,6.77027223281703,-0.778800783071405,-0.779803579596726,0.217926110850319,0.782073889149681,0.0613,0.9387,0.00169620620798298,4.3124620953532,1.12261052288827,0,FALSE,20000,2608346
"negative","odd",0.25,30,"Raw",1,7.16093930538206,-0.778800783071405,-0.779803579596726,0.145418374957918,0.854581625042082,0.00015,0.99985,8.65960449443276e-05,0.705706868981459,0.183708039555125,0,FALSE,20000,2608347
"negative","odd",0.25,30,"Variance",7.16093930538206,7.16093930538206,-0.778800783071405,-0.779803579596726,0.145418374957918,0.854581625042082,0.0803,0.9197,0.00192161273413766,5.05352405616744,1.31552212116498,0,FALSE,20000,2608347
"negative","odd",0.25,30,"Bartlett",0.854581625042082,7.16093930538206,-0.778800783071405,-0.779803579596726,0.145418374957918,0.854581625042082,5e-05,0.99995,4.99987499843746e-05,0.603084122897535,0.156993514976314,0,FALSE,20000,2608347
"negative","odd",0.25,30,"Combined",6.11960714842112,7.16093930538206,-0.778800783071405,-0.779803579596726,0.145418374957918,0.854581625042082,0.06255,0.93745,0.00171227184611556,4.31864880010883,1.12422103208397,0,FALSE,20000,2608347
"negative","odd",0.25,50,"Raw",1,7.51407904858791,-0.778800783071405,-0.779803579596726,0.0873166547390519,0.912683345260948,0,1,0,0.601790863712834,0.156656856627216,0,FALSE,20000,2608348
"negative","odd",0.25,50,"Variance",7.51407904858791,7.51407904858791,-0.778800783071405,-0.779803579596726,0.0873166547390519,0.912683345260948,0.0695,0.9305,0.00179819006225705,4.52190412065623,1.17713200420021,0,FALSE,20000,2608348
"negative","odd",0.25,50,"Bartlett",0.912683345260948,7.51407904858791,-0.778800783071405,-0.779803579596726,0.0873166547390519,0.912683345260948,0,1,0,0.549244498640905,0.142978103964592,0,FALSE,20000,2608348
"negative","odd",0.25,50,"Combined",6.85797480262041,7.51407904858791,-0.778800783071405,-0.779803579596726,0.0873166547390519,0.912683345260948,0.0588,0.9412,0.00166346866516926,4.12706657978979,1.07434877540717,0,TRUE,20000,2608348
"negative","odd",0.25,100,"Raw",1,7.80307993489419,-0.778800783071405,-0.779803579596726,0.0436829722867365,0.956317027713264,0,1,0,0.544343692441989,0.141702337015715,0,FALSE,20000,2608349
"negative","odd",0.25,100,"Variance",7.80307993489419,7.80307993489419,-0.778800783071405,-0.779803579596726,0.0436829722867365,0.956317027713264,0.06085,0.93915,0.00169037388615655,4.2475573441803,1.10571466269494,0,FALSE,20000,2608349
"negative","odd",0.25,100,"Bartlett",0.956317027713264,7.80307993489419,-0.778800783071405,-0.779803579596726,0.0436829722867365,0.956317027713264,0,1,0,0.520565142010586,0.135512357754891,0,FALSE,20000,2608349
"negative","odd",0.25,100,"Combined",7.46221821034702,7.80307993489419,-0.778800783071405,-0.779803579596726,0.0436829722867365,0.956317027713264,0.05615,0.94385,0.00162783871283368,4.06201141442815,1.0574137597274,0,TRUE,20000,2608349
"negative","odd",0.25,200,"Raw",1,7.9560815022408,-0.778800783071405,-0.779803579596726,0.0218476474185925,0.978152352581408,0,1,0,0.509514266114272,0.132635618367037,0,FALSE,20000,2608350
"negative","odd",0.25,200,"Variance",7.9560815022408,7.9560815022408,-0.778800783071405,-0.779803579596726,0.0218476474185925,0.978152352581408,0.0563,0.9437,0.00162988205094725,4.05373702775956,1.05525978982825,0,TRUE,20000,2608350
"negative","odd",0.25,200,"Bartlett",0.978152352581408,7.9560815022408,-0.778800783071405,-0.779803579596726,0.0218476474185925,0.978152352581408,0,1,0,0.498382578073465,0.129737842141807,0,FALSE,20000,2608350
"negative","odd",0.25,200,"Combined",7.78225983874626,7.9560815022408,-0.778800783071405,-0.779803579596726,0.0218476474185925,0.978152352581408,0.0538,0.9462,0.00159539274161568,3.96517241044937,1.03220484600506,0,TRUE,20000,2608350
"negative","odd",0.5,5,"Raw",1,2.94036945036464,-0.606530659712633,-0.612604603853426,0.666218188815646,0.333781811184354,0.0492,0.9508,0.00152936849712553,3.7917005748923,0.987047044332799,0.01205,TRUE,20000,2608351
"negative","odd",0.5,5,"Variance",2.94036945036464,2.94036945036464,-0.606530659712633,-0.612604603853426,0.666218188815646,0.333781811184354,0.15055,0.84945,0.00252868243854384,11.1490005353433,2.90228297522887,0.01205,FALSE,20000,2608351
"negative","odd",0.5,5,"Bartlett",0.333781811184354,2.94036945036464,-0.606530659712633,-0.612604603853426,0.666218188815646,0.333781811184354,0.01825,0.98175,0.000946491877936626,1.26560068535631,0.329458350181565,0.01205,FALSE,20000,2608351
"negative","odd",0.5,5,"Combined",0.981441840693852,2.94036945036464,-0.606530659712633,-0.612604603853426,0.666218188815646,0.333781811184354,0.04835,0.95165,0.00151677746390168,3.72133359158223,0.968729268041408,0.01205,TRUE,20000,2608351
"negative","odd",0.5,6,"Raw",1,3.19962092601767,-0.606530659712633,-0.612604603853426,0.557478181830826,0.442521818169174,0.0312,0.9688,0.00122936080952664,2.77163357593468,0.721505476253905,0.0041,FALSE,20000,2608352
"negative","odd",0.5,6,"Variance",3.19962092601767,3.19962092601767,-0.606530659712633,-0.612604603853426,0.557478181830826,0.442521818169174,0.1371,0.8629,0.00243211420373304,8.86817678881378,2.30854402005834,0.0041,FALSE,20000,2608352
"negative","odd",0.5,6,"Bartlett",0.442521818169174,3.19962092601767,-0.606530659712633,-0.612604603853426,0.557478181830826,0.442521818169174,0.01035,0.98965,0.000715642281450726,1.22650832932134,0.319281915170894,0.0041,FALSE,20000,2608352
"negative","odd",0.5,6,"Combined",1.41590206963348,3.19962092601767,-0.606530659712633,-0.612604603853426,0.557478181830826,0.442521818169174,0.05145,0.94855,0.00156209630785045,3.92436171643154,1.02158109707979,0.0041,TRUE,20000,2608352
"negative","odd",0.5,8,"Raw",1,3.38284083376608,-0.606530659712633,-0.612604603853426,0.419166604501763,0.580833395498237,0.01765,0.98235,0.000931087469038221,2.06993007396927,0.538839584279404,4e-04,FALSE,20000,2608353
"negative","odd",0.5,8,"Variance",3.38284083376608,3.38284083376608,-0.606530659712633,-0.612604603853426,0.419166604501763,0.580833395498237,0.1154,0.8846,0.00225923482621882,7.0022439772637,1.82280854854991,4e-04,FALSE,20000,2608353
